Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,Log_Return,MA_5,MA_10,MA_20,MA_50,Volatility_5d,Volatility_20d,Price_Momentum_5d,Price_Momentum_20d,Volume_MA_10,Volume_Ratio,High_20d,Low_20d,Price_Position,compound,pos,neg,neu,article_count
2024-05-14,438.958324196547,442.7464729293576,438.7699063620887,442.2109680175781,34478300,0.0,0.0,0.0,0.0064322510190648,0.0064116523757232,438.74017944335935,434.0119384765625,427.5894607543945,433.0008331298829,0.0025082350345775,0.011034647939,0.0127407084978732,0.0344002494490121,33261520.0,1.036582212719082,442.7464729293576,409.6250847361291,0.9838320511007764,0.0,0.0,0.0,0.0,0.0
2024-05-15,444.6901418080592,449.37077880034497,443.1729030300018,449.1228637695313,41464700,0.0,0.0,0.0,0.0156303127960371,0.0155094175829967,441.28676147460936,437.1237701416016,428.9311782836914,433.3464422607422,0.0057916251899759,0.0109370699537132,0.0291778260494366,0.0635450639744752,32182820.0,1.2884110217811864,449.37077880034497,409.6250847361291,0.9937624681955946,0.0,0.0,0.0,0.0,0.0
2024-05-16,448.9344332726971,450.8979311561078,448.04194523953385,448.2105407714844,34780400,0.0,0.0,0.0,-0.0020313439186543,-0.0020334098959933,443.4604858398437,439.61085815429686,430.3477661132813,433.6195343017578,0.0066840451023792,0.0108107282940792,0.0248515437358085,0.0674760375119889,32004960.0,1.0867190585459254,450.8979311561078,409.6250847361291,0.9348872050820668,0.0,0.0,0.0,0.0,0.0
2024-05-17,448.3394579667014,448.9443863977975,445.7909143693281,447.9924011230469,35803700,0.0,0.0,0.0,-0.0004866901346453,-0.0004868086067299,445.3843017578125,441.22528381347655,432.1877914428711,433.7563488769531,0.0070687219944308,0.0092849106907105,0.0219426664839028,0.0894971595530809,30733800.0,1.1649617034014668,450.8979311561078,410.48781146853577,0.9280989500767424,0.0,0.0,0.0,0.0,0.0
2024-05-20,448.21056242826046,451.7805147334076,448.022144580003,451.1161193847656,24474200,0.0,0.0,0.0,0.0069727036750804,0.0069485067901677,447.7305786132813,442.6790588378906,433.9772415161133,434.0829974365234,0.0070361498596265,0.0092102107036926,0.026699571787526,0.0861706349541666,30158500.0,0.8115191405408094,451.7805147334076,414.652783221514,0.9821051456260091,0.0,0.0,0.0,0.0,0.0
2024-05-21,449.2617262879572,452.1871055951363,449.063382151204,451.9986877441406,23167700,0.0,0.0,0.0,0.0019564106035019,0.0019544993247019,449.68812255859376,444.2141510009766,435.5009262084961,434.4595825195312,0.0071405784294917,0.0088641918656346,0.0221335978400549,0.0722939191955478,29375660.0,0.7886699396711427,452.1871055951363,414.652783221514,0.9949801184867508,0.0,0.0,0.0,0.0,0.0
2024-05-22,452.25651092198274,453.0101822957235,449.3013528761101,451.909423828125,25120000,0.0,0.0,0.0,-0.0001974871132063,-0.000197506616354,450.2454345703125,445.76609802246094,436.94874877929686,434.71019287109374,0.0035045191424924,0.0089034572298912,0.006204449346457,0.0684625793049198,29397990.0,0.8544801872508971,453.0101822957235,414.652783221514,0.9713025780119012,0.0,0.0,0.0,0.0,0.0
2024-05-23,456.70904825057306,456.7387968431352,448.0816235138392,449.8765258789063,40899200,0.0,0.0,0.0,-0.0044984632805354,-0.0045086118131161,450.57863159179686,447.0195587158203,438.3970672607422,434.98768615722656,0.0041878086814933,0.00888771779549,0.0037169699413011,0.0688184145685038,31029900.0,1.3180577443046868,456.7387968431352,417.1219631527472,0.8267839621445084,0.0,0.0,0.0,0.0,0.0
2024-05-24,451.49291790932347,455.4000609729843,449.7872613928874,454.1307373046875,29669500,0.0,0.0,0.0,0.0094563978804405,0.0094119660404791,451.806298828125,448.5953002929688,439.7333297729492,435.3722497558594,0.0055826506393534,0.0085551563847197,0.0137018756707765,0.0625290293485509,31285190.0,0.9483560751908492,456.7387968431352,417.1219631527472,0.9341678954247044,0.0,0.0,0.0,0.0,0.0
2024-05-28,455.35051390445074,455.90584118385806,452.8812897419767,455.8463439941406,26216800,0.0,0.0,0.0,0.0037777814812436,0.0037706635857206,452.75234375,450.2414611816406,441.0686004638672,435.8945184326172,0.0051422348580657,0.0085536709371246,0.0104856031653803,0.0622299387928821,31607450.0,0.8294500189037711,456.7387968431352,417.1219631527472,0.9774728880160072,0.0,0.0,0.0,0.0,0.0
2024-05-29,451.6813765449514,454.41833798326735,451.5425295975173,452.6333618164063,29739200,0.0,0.0,0.0,-0.0070483886074025,-0.007073345839706,452.8792785644531,451.28370056152346,442.64781951904297,436.27055603027344,0.0065803898809344,0.0072731767776845,0.0014041502541373,0.0750135555489035,31133540.0,0.9552142159227636,456.7387968431352,417.1219631527472,0.8963714501059421,0.0,0.0,0.0,0.0,0.0
2024-05-30,451.7011882628128,451.8400352069915,446.45529771251273,447.78411865234375,30536800,0.0,0.0,0.0,-0.010713402000689,-0.010771203697808,452.05421752929686,451.1498260498047,444.1367980957031,436.5279907226562,0.0082476364159027,0.0075824720506998,-0.0091286106424508,0.0712422191060886,30040750.0,1.0165125704251723,456.7387968431352,417.1219631527472,0.7739678475878782,0.0,0.0,0.0,0.0,0.0
2024-05-31,448.0121943996343,448.7063685680924,439.36491720141737,446.95111083984375,55941300,0.0,0.0,0.0,-0.0018602888709118,-0.0018620213572035,451.4691345214844,451.0238830566406,445.3173706054688,436.6656335449219,0.0081155942370849,0.0073407880700578,-0.0065027065667567,0.0557742455770957,32156840.0,1.7396392182813982,456.7387968431352,429.0119809525339,0.6469956722795115,0.0,0.0,0.0,0.0,0.0
2024-06-03,450.7789757477245,451.78053195166535,444.1645890245961,449.3509826660156,32997500,0.0,0.0,0.0,0.0053694280380294,0.0053550640539462,450.51318359375,451.1597412109375,446.19251251220703,436.8096228027344,0.0068752318017925,0.0061502688088862,-0.0105250630403046,0.0405300760381037,31876220.0,1.035176065418045,456.7387968431352,432.87946598721726,0.6903595401843738,0.0,0.0,0.0,0.0,0.0
2024-06-04,449.0931067668,451.7804971768393,447.367627868828,450.5805969238281,23767400,0.0,0.0,0.0,0.0027364227635982,0.0027326855749605,449.4600341796875,451.1061889648437,446.8926239013672,436.96808959960936,0.0066654238702306,0.0057847250361449,-0.0115515834221107,0.0320726558458805,31805540.0,0.7472723305436726,456.7387968431352,433.900877007212,0.7303519776078526,0.0,0.0,0.0,0.0,0.0
2024-06-05,454.1605135166423,459.7435345818929,450.620279618369,459.6642150878906,33817400,0.0,0.0,0.0,0.0201598076483486,0.0199592891891122,450.8662048339844,451.8727416992188,448.04344635009767,437.3403582763672,0.0113106885204944,0.0071021259506195,0.0155332192997654,0.0527117066909215,32870510.0,1.0288066719987004,459.7435345818929,433.900877007212,0.9969306758109896,0.0,0.0,0.0,0.0,0.0
2024-06-06,460.3484407972164,460.6657792840554,458.3353720573684,459.5055236816406,21966800,0.0,0.0,0.0,-0.0003452333269399,-0.0003452929336841,453.2104858398437,452.6323516845703,449.1992248535156,437.7380126953125,0.0088103679243908,0.0070965459981629,0.0261764643743367,0.0529699867674859,32555190.0,0.6747556994752604,460.6657792840554,434.8032715536724,0.9551375444906398,0.0,0.0,0.0,0.0,0.0
2024-06-07,459.1386433849938,461.8557824759205,457.9883139946212,459.0989685058594,25829700,0.0,0.0,0.0,-0.000884766678154,-0.0008851583152134,455.6400573730469,453.5545959472656,450.28707733154295,438.0975897216797,0.0086234164347761,0.0071392350911571,0.0271793880167099,0.0497483744824092,31048240.0,0.831921551753014,461.8557824759205,436.8263339859895,0.889857182783305,0.0,0.0,0.0,0.0,0.0
2024-06-10,457.9684320609016,461.31032144506537,457.68084218498507,460.9533081054688,20660800,0.0,0.0,0.0,0.004039084656723,0.0040309494527851,457.9605224609375,454.2368530273437,451.41607666015625,438.5105157470703,0.0086453659905898,0.0071479298704548,0.0258201848599866,0.0515085783352247,30147370.0,0.6853267797489466,461.8557824759205,437.9666684555867,0.9622223591178968,0.0,0.0,0.0,0.0,0.0
2024-06-11,459.67414226757006,464.2357848897391,458.1767257964262,464.1167602539063,22053300,0.0,0.0,0.0,0.0068628472619913,0.0068394051178421,460.6677551269531,455.0638946533203,452.6526779174805,438.96806762695314,0.0085549135426693,0.007212464058482,0.0300416028175454,0.0562878570199709,29731020.0,0.7417606257706597,464.2357848897391,438.7699063620887,0.9953261131084248,0.0,0.0,0.0,0.0,0.0
2024-06-12,468.0536586645621,472.526055569347,467.3595147260773,470.1956481933594,34532600,0.0,0.0,0.0,0.0130977556943376,0.0130127217896176,462.7740417480469,456.8201232910157,454.0519119262696,439.6233575439453,0.0057483550909402,0.007537452200877,0.0229111441782672,0.063283550612134,30210360.0,1.1430714496616392,472.526055569347,439.36491720141737,0.9297247473795592,0.0,0.0,0.0,0.0,0.0
2024-06-13,473.73586175507495,474.4002873344188,470.463395547069,472.74420166015625,25859000,0.0,0.0,0.0,0.0054201979039771,0.0054055614956513,465.42177734375,459.3161315917969,455.2329788208008,440.3099829101562,0.0050565511368287,0.0069683703611679,0.028810704760293,0.0525943785011719,29742580.0,0.8694269293383425,474.4002873344188,439.36491720141737,0.9527310352944548,0.0,0.0,0.0,0.0,0.0
2024-06-14,472.5458577452709,475.2630269854355,472.07977628993007,475.193603515625,23372600,0.0,0.0,0.0,0.0051812414554575,0.005167865008454,468.6407043457031,462.140380859375,456.58213195800784,441.17966918945314,0.0035965362648996,0.0069029916940254,0.0350570053819674,0.0602017585255711,26485710.0,0.8824607684672225,475.2630269854355,439.36491720141737,0.9980660967881548,0.0,0.0,0.0,0.0,0.0
2024-06-17,475.46134579310905,482.7996245224885,474.1523774535477,481.0146484375,37054500,0.0,0.0,0.0,0.012249838547508,0.012175416431487,472.65297241210936,465.3067474365234,458.2332443237305,442.0640307617188,0.0038197120617209,0.0071522749526634,0.0435214152480734,0.0737116237500268,26891410.0,1.377930722115352,482.7996245224885,439.36491720141737,0.95890438326673,0.0,0.0,0.0,0.0,0.0
2024-06-18,480.9651077551038,481.8476695678094,479.3982677423815,481.1634216308594,24438600,0.0,0.0,0.0,0.0003092903591244,0.0003092425387212,476.0623046875,468.3650299072266,459.73560943603513,442.9487896728516,0.0053618095417804,0.0071414307673629,0.036729251853838,0.0666065807780764,26958530.0,0.9065256896425732,482.7996245224885,439.36491720141737,0.9623295978597428,0.0,0.0,0.0,0.0,0.0
2024-06-20,482.36335027824913,482.7798305998029,475.6200430053543,477.4546203613281,33918700,0.0,0.0,0.0,-0.0077079867313284,-0.0077378468006997,477.51409912109375,470.1440704345703,461.0084060668945,443.727045288086,0.0073829976557133,0.0075491403553038,0.0154381951340043,0.0563185984991114,26968660.0,1.2577080210881817,482.7996245224885,439.36491720141737,0.8769416328363885,0.0,0.0,0.0,0.0,0.0
2024-06-21,477.176940419479,478.5156876477148,474.6779677863536,476.1753540039063,37456800,0.0,0.0,0.0,-0.0026793464820882,-0.0026829423553702,478.20032958984376,471.81105346679686,462.2217025756836,444.55627197265625,0.0076285318696567,0.0076205515405805,0.0072579469651889,0.0536964464476632,28517660.0,1.3134597999976154,482.7996245224885,439.36491720141737,0.8474890029852078,0.0,0.0,0.0,0.0,0.0
2024-06-24,474.94573089678033,476.6838944372882,470.6152351395036,470.7542724609375,37751000,0.762,0.0,0.0,-0.0113846327773702,-0.0114499338009697,477.3124633789063,472.9765838623047,463.26558990478514,445.1382440185547,0.0090744249409454,0.0081007769967628,-0.0093421523813536,0.0464077260782682,29709790.0,1.270658594355598,482.7996245224885,439.36491720141737,0.722679101472671,0.0,0.0,0.0,0.0,0.0
2024-06-25,472.84999415997686,476.4355625136695,471.9064075873392,476.1376037597656,29014700,0.0,0.0,0.0,0.0114355442186131,0.0113706526280052,476.33705444335936,474.4950134277344,464.3659332275391,445.9686981201172,0.0087601438304998,0.008204204067173,-0.0101390772475987,0.0484593194146936,30545180.0,0.9498945496474402,482.7996245224885,439.36491720141737,0.8466198767387346,0.0,0.0,0.0,0.0,0.0
2024-06-26,475.313213326344,477.6672087894336,474.8960710597875,477.1209106445313,22737100,0.0,0.0,0.0,0.0020651737585963,0.002063044218679,475.52855224609374,475.79542846679686,465.4296615600586,446.9618157958984,0.008910046660731,0.0081980103520463,-0.008401534290837,0.0466704777403328,30613560.0,0.7427133597007339,482.7996245224885,439.36491720141737,0.8692586130262151,0.0,0.0,0.0,0.0,0.0
2024-06-27,476.87259619260544,479.832451208404,476.0581351712482,478.3525085449219,26222100,0.0,0.0,0.0,0.0025813119335451,0.0025779860700606,475.7081298828125,476.6111145019531,466.7156188964844,447.97877197265626,0.0083317771346773,0.0078963646834911,0.0018805728236837,0.0568211468666501,29782510.0,0.8804529906982319,482.7996245224885,439.36491720141737,0.8976137689913883,0.0,0.0,0.0,0.0,0.0
2024-06-28,479.14711316443487,483.9047233899887,475.2238177692405,475.8694152832031,34881600,0.0,0.0,0.0,-0.0051909276472114,-0.0052044473188505,475.6469421386719,476.9236358642578,468.1198837280273,449.0503900146484,0.00863433066844,0.0074849122910358,-0.0006424917168237,0.0627206179517603,30684770.0,1.1367724118512212,483.9047233899887,439.36491720141737,0.8195926566728674,0.0,0.0,0.0,0.0,0.0
2024-07-01,476.7931722914513,479.2265830925867,473.0387402083802,478.6604614257813,24898300,0.0,0.0,0.0,0.0058651513481216,0.0058480183072308,477.2281799316406,477.2703216552735,469.7053512573242,450.2260235595703,0.0060599321094089,0.0074159608229424,0.0167947258842984,0.0709459039633082,30837340.0,0.8074075130993789,483.9047233899887,444.1645890245961,0.8680361290178643,0.0,0.0,0.0,0.0,0.0
2024-07-02,477.1606786831701,483.7458405354212,477.03155310784473,483.6862487792969,26723600,0.0,0.0,0.0,0.0104996918662245,0.0104449529295026,478.7379089355469,477.5374816894531,471.4221145629882,451.67591064453126,0.005754571100681,0.0075725909712426,0.0158539148345442,0.0764107956536979,29804250.0,0.8966372245569004,483.9047233899887,447.367627868828,0.9940204713161932,0.0,0.0,0.0,0.0,0.0
2024-07-03,482.9313438696424,487.847875565811,482.9313438696424,487.71875,18064900,0.0,0.0,0.0,0.0083370185339777,0.0083024575524572,480.8574768066407,478.1930145263672,473.2790222167969,453.1237432861328,0.0061266802149206,0.007637751781197,0.0222120622237083,0.0824228857827409,29166880.0,0.6193634697986209,487.847875565811,450.620279618369,0.9965314556977216,0.0,0.0,0.0,0.0,0.0
2024-07-05,488.56302999187216,493.2411645910741,488.2650409079535,492.80413818359375,28495900,0.0,0.0,0.0,0.010426886773563,0.0103729017293625,483.747802734375,479.72796630859375,474.936018371582,454.549326171875,0.0065299403048645,0.0068199098349773,0.0302112550483566,0.0720959387481721,28624600.0,0.9955038673029492,493.2411645910741,457.68084218498507,0.9877102799437636,0.0,0.0,0.0,0.0,0.0
2024-07-08,493.1715858120785,494.5323146022004,492.14855370401017,493.9761047363281,22109400,0.0,0.0,0.0,0.0023781589112747,0.0023753355667265,487.369140625,481.508041381836,476.6595474243164,455.96978881835935,0.0034340717164158,0.0067658802792951,0.0380497020224532,0.0750166848452724,27089860.0,0.8161503972335036,494.5323146022004,457.68084218498507,0.9849067125575044,0.0,0.0,0.0,0.0,0.0
2024-07-09,495.49579476663,496.6181566504467,492.88357841286194,494.4032287597656,25614500,0.0,0.0,0.0,0.0008646653539354,0.0008642917461965,490.5176940917969,483.8729370117188,478.4247604370117,457.4396502685547,0.0045699883516855,0.0067153546127063,0.0328892160574356,0.0768990188952158,25876210.0,0.9898860768250064,496.6181566504467,457.68084218498507,0.9431155455611672,0.0,0.0,0.0,0.0,0.0
2024-07-10,496.3301179142375,500.1143459061642,495.0190689952908,499.5581359863281,28046900,0.0,0.0,0.0,0.010426524194621,0.0103725428919129,493.6920715332032,486.214990234375,480.35500183105466,458.8827032470703,0.0045540736873548,0.006880556679355,0.0328144272182389,0.0837499746764511,25779430.0,1.087956560715268,500.1143459061642,458.1767257964262,0.9867372083017432,0.0,0.0,0.0,0.0,0.0
2024-07-11,499.66738901743446,499.8759601517641,487.4108568034901,488.6027221679688,49966600,0.0,0.0,0.0,-0.0219302079761527,-0.0221742495058913,493.8688659667969,487.3631713867188,481.5792999267578,460.0719390869141,0.0132649099847378,0.0089596076559671,0.0018124629573268,0.0527581936508108,28502380.0,1.7530676385621131,500.1143459061642,467.3595147260773,0.6485518830824001,0.0,0.0,0.0,0.0,0.0
2024-07-12,489.1788017056475,496.240696987892,488.7119794494803,491.4731750488281,37109400,0.0,0.0,0.0,0.0058748196656026,0.005857630203023,493.60267333984376,488.67523803710935,482.6431762695312,461.4804229736328,0.0125441678033001,0.0086551081990089,-0.0027007953700862,0.0452524963538556,29591110.0,1.2540725913965376,500.1143459061642,470.463395547069,0.7085701890602139,0.0,0.0,0.0,0.0,0.0
2024-07-15,493.2510696688847,497.6213336845571,490.748125078136,492.794189453125,31151400,0.0,0.0,0.0,0.0026878667470826,0.0026842608931822,493.3662902832031,490.3677154541016,483.6456756591797,462.9762158203125,0.0125625433099634,0.0086239613430621,-0.0023926567942673,0.0424119168940799,29218090.0,1.066168253982379,500.1143459061642,470.6152351395036,0.7518516232254596,0.0,0.0,0.0,0.0,0.0
2024-07-16,494.2542514301147,495.068712485088,489.81448387875247,492.98291015625,25950600,0.0,0.0,0.0,0.0003829604876925,0.0003828871770411,493.0822265625,491.7999603271484,484.5351409912109,464.3690808105469,0.0125521164610776,0.0086008679671332,-0.0028727939481272,0.0374359135077038,29323320.0,0.8849816460073416,500.1143459061642,470.6152351395036,0.7582491280390043,0.0,0.0,0.0,0.0,0.0
2024-07-17,484.97745307152087,485.49392507141073,478.4419711000289,478.511474609375,56268800,0.0,0.0,0.0,-0.0293548422242229,-0.0297943174640269,488.8728942871094,491.28248291015626,484.4099822998047,465.3023474121094,0.0160156217645063,0.0107277501737255,-0.0421305547059074,-0.005203945111144,32277840.0,1.7432641093703916,500.1143459061642,470.6152351395036,0.2676772033005015,0.0,0.0,0.0,0.0,0.0
2024-07-18,482.2460123391684,482.42478759582406,473.0486346386727,476.2468566894531,49347400,0.0,0.0,0.0,-0.0047326303340385,-0.0047438646883564,486.40172119140624,490.1352935791016,484.1641540527344,466.095717163086,0.0141383084640097,0.0107741534087399,-0.0252881634054179,-0.0102180771030806,35406090.0,1.3937545772492812,500.1143459061642,470.6152351395036,0.1909081800633229,0.0,0.0,0.0,0.0,0.0
2024-07-19,475.9091310064151,478.4319595042984,470.73437876281446,472.0255737304688,42042900,0.0,0.0,0.0,-0.0088636447667662,-0.0089031605418643,482.5122009277344,488.05743713378905,483.8927017211914,466.8032733154297,0.0127666805522008,0.0108180931090133,-0.0395700158333712,-0.0113708117993512,36760790.0,1.1436886965704491,500.1143459061642,470.6152351395036,0.0478095289760097,0.0,0.0,0.0,0.0,0.0
2024-07-22,477.90555106885074,480.0807408511199,474.4788739293407,479.0577087402344,40300000,0.0,0.0,0.0,0.0148977839361328,0.0147879019409706,479.76490478515626,486.5655975341797,484.0368194580078,467.6566284179688,0.0160594946066463,0.0113346969684454,-0.0278746807630475,0.0060531371732954,38579850.0,1.0445867467084502,500.1143459061642,470.6152351395036,0.2861941726823962,0.0,0.0,0.0,0.0,0.0
2024-07-23,478.1538973525805,481.1534601075388,476.892498146368,477.3692321777344,23282500,0.0,0.0,0.0,-0.0035245786294518,-0.0035308045902733,476.6421691894531,484.86219787597656,484.3675674438476,468.4571746826172,0.0157924227532882,0.0110383157489585,-0.0316718443111281,0.0140518315048234,38346650.0,0.6071586435842505,500.1143459061642,470.73437876281446,0.2258291638839268,0.0,0.0,0.0,0.0,0.0
2024-07-24,470.6152391879869,470.9827317756404,459.3817388630185,460.245849609375,58818600,0.0,0.0,0.0,-0.0358703104727621,-0.0365294607157005,472.9890441894531,480.9309692382813,483.57297973632814,468.8946252441406,0.0182468261523326,0.0134372174736693,-0.0381717596530174,-0.0333763895665942,41423820.0,1.4199221607278132,500.1143459061642,459.3817388630185,0.0212142263676177,0.0,0.0,0.0,0.0,0.0
2024-07-25,460.5835294952639,464.7749878140538,452.5482516183108,455.1703796386719,59256800,0.0,0.0,0.0,-0.0110277365347473,-0.0110889927827723,468.77374877929685,477.5877349853516,482.4754531860352,469.2103381347656,0.0182150584653857,0.0135671050054682,-0.0442553620139158,-0.0460062229848758,42352840.0,1.3991222312364413,500.1143459061642,452.5482516183108,0.0551259896280933,0.0,0.0,0.0,0.0,0.0
2024-07-26,459.5208106443686,462.7786247973118,456.6602849859465,459.8386535644531,39992100,0.0,0.0,0.0,0.010256102186366,0.0102038652317656,466.33636474609375,474.4242828369141,481.5497604370117,469.5628918457031,0.0201254972605788,0.0138175805389991,-0.0258183472342421,-0.0387033717807505,42641110.0,0.9378766171893744,500.1143459061642,452.5482516183108,0.153268878920842,0.0,0.0,0.0,0.0,0.0
2024-07-29,462.56005380386296,464.7451857175545,458.4977211057792,460.7622985839844,28218500,0.0,0.0,0.0,0.0020086284882134,0.0020066138912784,462.6772827148437,471.22109375,480.7944046020508,469.79568054199217,0.0175977983841456,0.0138205617895374,-0.0381904096781178,-0.0317463493429769,42347820.0,0.6663507117957902,500.1143459061642,452.5482516183108,0.1726870176887987,0.0,0.0,0.0,0.0,0.0
2024-07-30,462.699158489576,463.40434780908936,451.0782811007536,454.4354248046875,41317200,0.0,0.0,0.0,-0.0137313182930561,-0.0138264648397867,458.0905212402344,467.36634521484376,479.5831527709961,469.92017822265626,0.0175942738733173,0.0139633541255642,-0.0480420727335609,-0.0506100640711683,43884480.0,0.9414991359131976,500.1143459061642,451.0782811007536,0.0684627471077874,0.0,0.0,0.0,0.0,0.0
2024-07-31,464.7054816842438,469.5922178154111,463.25536511453936,467.88385009765625,44552100,0.0,0.0,0.0,0.0295936992560577,0.0291642576773814,459.6181213378906,466.3035827636719,478.7930328369141,470.31800720214846,0.0175833131511269,0.0154703506760807,0.0165954793394962,-0.0326707627548269,42712810.0,1.0430617887233362,500.1143459061642,451.0782811007536,0.3427185493695721,0.0,0.0,0.0,0.0,0.0
2024-08-01,468.5691599962209,472.33350369622815,452.8958926151431,456.5509948730469,56653900,0.0,0.0,0.0,-0.0242215139980659,-0.0245196793921965,459.8942443847656,464.33399658203126,477.2346450805664,470.42670471191406,0.0209594212703869,0.0160769037374382,0.0030331833883192,-0.0639051812688217,43443460.0,1.3040835145266974,500.1143459061642,451.0782811007536,0.111605892397985,0.0,0.0,0.0,0.0,0.0
2024-08-02,447.8403535763616,450.5022197266683,441.4637628557104,445.7148132324219,66323200,0.0,0.0,0.0,-0.023734876853435,-0.024021086889005,457.06947631835936,461.7029205322266,474.8801788330078,470.3010272216797,0.0225686220831764,0.0163680640293501,-0.0307147740246495,-0.0955538342773184,45871490.0,1.4458479547971954,500.1143459061642,441.4637628557104,0.072480956805742,0.0,0.0,0.0,0.0,0.0
2024-08-05,421.8373901313144,439.2985016588213,420.5859329762926,432.42529296875,87483500,0.0,0.0,0.0,-0.0298161960723121,-0.0302697368501576,451.4020751953125,457.0396789550781,471.8026382446289,469.9113446044922,0.0241701938610863,0.0171795475405055,-0.0615002696668536,-0.1246028121146313,50589840.0,1.7292701459423474,500.1143459061642,420.5859329762926,0.1488695619123869,0.0,0.0,0.0,0.0,0.0
2024-08-06,434.2727280075505,444.0461697793086,431.6207736907292,436.5571594238281,63164400,0.0,0.0,0.0,0.0095550989321449,0.0095097376994705,447.8264221191406,452.9584716796875,468.910334777832,469.64495727539065,0.026018066837446,0.0174826094081408,-0.0393417071051256,-0.1170018033277152,54578030.0,1.157322827518692,500.1143459061642,420.5859329762926,0.20082415653911,0.0,0.0,0.0,0.0,0.0
2024-08-07,443.4700139531835,445.9630464738007,431.431996256728,431.8292846679688,54929200,0.0,0.0,0.0,-0.0108299100216321,-0.0108889803686704,440.6155090332031,450.1168151855469,465.5238922119141,469.19892822265626,0.0157949383345891,0.0170690648497516,-0.0770587944468744,-0.1355775162877398,54189090.0,1.0136579152740892,499.8759601517641,420.5859329762926,0.1418003258694088,0.0,0.0,0.0,0.0,0.0
2024-08-08,438.0768320399793,445.953189199404,434.1932741860752,445.0394287109375,47890100,0.0,0.0,0.0,0.0305911259657296,0.0301325463235182,438.3131958007813,449.1037200927734,463.3457275390625,468.9827899169922,0.0248962300482299,0.0186384830397935,-0.0252141957664782,-0.0891589249927579,53052420.0,0.9026939770136782,497.6213336845571,420.5859329762926,0.3174319275270736,0.0,0.0,0.0,0.0,0.0
2024-08-09,443.7183654286112,449.0023897057576,442.5960035839398,447.3635559082031,33574000,0.0,0.0,0.0,0.0052222950312459,0.0052087061381566,438.6429443359375,447.85621032714846,461.1402465820312,468.8773937988281,0.0226727894714163,0.0186199411616359,0.0036990977791924,-0.0897497999483749,52410610.0,0.6405954824795972,497.6213336845571,420.5859329762926,0.3476015271643516,0.0,0.0,0.0,0.0,0.0
2024-08-12,448.3369379119588,451.2967626201712,445.5161202096437,448.3269958496094,27795000,0.0,0.0,0.0,0.0021535950541395,0.0021512793923801,441.8232849121094,446.61268005371096,458.9168869018555,468.8882513427735,0.0150586404647982,0.0186094277752066,0.0367732950394474,-0.0902348172020104,52368260.0,0.5307604262581953,495.068712485088,420.5859329762926,0.3724493507931039,0.0,0.0,0.0,0.0,0.0
2024-08-13,452.7370062259149,459.7194566448735,452.59793858574375,459.4512634277344,40084500,0.0,0.0,0.0,0.0248128434850187,0.0245100041965406,446.4021057128906,447.1142639160156,457.2403045654297,469.13825439453126,0.017036226305131,0.0197191061420294,0.0524423973120085,-0.0680178684447455,52244990.0,0.7672410311495896,485.49392507141073,420.5859329762926,0.5987757315691933,0.0,0.0,0.0,0.0,0.0
2024-08-14,460.3749427871809,461.9640965342797,455.2994898005522,459.6002197265625,34733700,0.0,0.0,0.0,0.0003242047866336,0.0003241522436179,451.9562927246094,446.2859008789063,456.29474182128905,469.3432391357422,0.0140275180328439,0.0187505606003382,0.0643099855535427,-0.0395210060495422,51263150.0,0.6775568805272403,482.42478759582406,420.5859329762926,0.630902480168956,0.0,0.0,0.0,0.0,0.0
2024-08-15,465.5894303576992,471.60843955749294,465.2119957360678,471.2111511230469,38280600,0.0,0.0,0.0,0.0252631110650736,0.0249492733721979,457.1906372070313,447.7519165039063,456.0429565429688,469.75585021972654,0.0124328501451527,0.0196839809113387,0.0588076487692699,-0.0105737297699161,49425820.0,0.7745061184619699,481.1534601075388,420.5859329762926,0.8358475332343096,0.0,0.0,0.0,0.0,0.0
2024-08-16,469.4233135916952,473.1876874820908,468.4598732127125,471.8170166015625,38383600,0.0,0.0,0.0,0.001285762183411,0.0012849362990663,462.0813293457031,450.3621368408203,456.03252868652345,469.99890625,0.0130437680359348,0.0195834338668868,0.054661271286875,-0.0004418343846457,46631860.0,0.8231196439515815,481.1534601075388,420.5859329762926,0.8458506736498453,0.0,0.0,0.0,0.0,0.0
2024-08-19,471.9560841252416,478.0545389626747,470.1682406814368,478.0148010253906,23737700,0.0,0.0,0.0,0.0131359917208369,0.0130504627724164,468.0188903808594,454.9210876464844,455.9803833007812,470.369091796875,0.0121226901601921,0.0195175049964292,0.066219088858392,-0.0021769980856507,40257280.0,0.5896498720231471,481.1534601075388,420.5859329762926,0.948179177344538,0.0,0.0,0.0,0.0,0.0
2024-08-20,477.1010453412389,479.6735236269398,475.3132018798396,477.01165771484375,29209300,0.0,0.0,0.0,-0.0020985611918188,-0.0021007662568728,471.5309692382813,458.96653747558594,455.9625045776367,470.7273455810547,0.0115054332759529,0.0195062748987892,0.0382203634746809,-0.0007490521776181,36861770.0,0.7924009074984734,479.6735236269398,420.5859329762926,0.9549505085114364,0.0,0.0,0.0,0.0,0.0
